solID,perfQ,#changes,pas,reliability
1,-0.12316071005654503,8.139999999999999,12.0,-0.8366914868091795
2,-0.10947041390918334,7.0,11.0,-0.8769854957745609
3,-0.18341456667856898,12.18,12.0,-0.8288659311829598
4,-0.18173572104948835,8.01,13.0,-0.7640871242858112
5,-0.09956250896476108,5.71,13.0,-0.48430486926787764
13,-0.25709407367594145,5.8999999999999995,14.0,-0.053648821626273824
14,-0.11435355066705753,7.82,12.0,-0.4835287275119582
30,-0.18173572104948835,8.01,13.0,-0.7640871242858112
64,-0.25709407367594145,5.8999999999999995,14.0,-0.053648821626273824
70,-0.10654864493285787,5.36,13.0,-0.2778039680069791
82,-0.18173572104948835,8.01,13.0,-0.7640871242858112
96,-0.25709333605204954,4.89,13.0,-0.04631769285581644
100,-0.12316071005654503,8.139999999999999,12.0,-0.8366914868091795
104,-0.25709407367594145,5.8999999999999995,14.0,-0.053648821626273935
118,-0.18173572104948835,8.01,13.0,-0.7640871242858112
122,-0.12316071005654503,8.139999999999999,12.0,-0.8366914868091795
