solID,perfQ,#changes,pas,reliability
1,-0.11029850038410337,14.07,5.0,-0.4893902695878776
3,-0.25779273649975665,13.94,12.0,-0.7645691177141166
8,-0.1786856297947878,11.7,12.0,-0.8609589285218412
10,-0.04636158073727465,3.09,13.0,-0.7654105036591937
29,-0.10702091684535871,4.1,13.0,-0.7661866454151132
47,-0.24371143370718637,10.98,14.0,-0.7618712405993913
2,-0.20030664948995133,13.190000000000001,12.0,-0.1678402316713117
