solID,perfQ,#changes,pas,reliability
4,-0.2459247457155862,9.84,13.0,-0.763086383988203
7,-0.010846477128676186,5.99,11.0,-0.7909542884090746
12,-0.18145561670537294,9.15,10.0,-0.7873685816175213
47,-0.13875245764144387,5.359999999999999,12.0,-0.8922527351760402
195,-0.20177176863878793,6.37,12.0,-0.8356055425828832
